Fire Department Name,Fire Department Code,Address,City,State,Zip Code,County Code,County Name,Phone Number,Latitude,Longitude,Location 1
WARWICK FIRE DEPARTMENT,36047,25 CHURCH STREET PO BOX 31,WARWICK,NY,10990,36,Orange,9149862577,41.258873,-74.355768,"(41.258873, -74.355768)"
WASHINGTON HEIGHTS FIRE COMPANY,36048,10 OHIO PLACE,MIDDLETOWN,NY,10940,36,Orange,9143421344,41.469226,-74.413847,"(41.469226, -74.413847)"
WASHINGTONVILLE FIRE DEPARTMENT,36049,89 E MAIN STREET,WASHINGTONVILLE,NY,10992,36,Orange,9144963733,41.426671,-74.157081,"(41.426671, -74.157081)"
WINONA LAKE ENGINE COMPANY NO 2,36050,PO BOX 7360,NEWBURGH,NY,12550,36,Orange,8455653838,41.52252,-74.063135,"(41.52252, -74.063135)"
WOODBURY FIRE DEPARTMENT,36051,455 ST RTE 32 PO BOX 643,HIGHLAND MILLS,NY,10930,36,Orange,8459286070,41.341425,-74.127179,"(41.341425, -74.127179)"
HUGUENOT FIRE DEPARTMENT,36052,BOX 195 ROUTE 209,HUGUENOT,NY,12746,36,Orange,9148561606,41.419736,-74.630281,"(41.419736, -74.630281)"
BULLVILLE FIRE DEPARTMENT,36057,PO BOX 225,BULLVILLE,NY,10915,36,Orange,9147334373,41.54152,-74.35727,"(41.54152, -74.35727)"
SOUTH BLOOMING GROVE FIRE DEPT,36058,819 RTE 208,MONROE,NY,10950,36,Orange,8454973770,41.368521,-74.188244,"(41.368521, -74.188244)"
KIRYAS JOEL FIRE DEPARTMENT,36059,51 FOREST ROAD PO BOX 566,MONROE,NY,10950,36,Orange,8457838300,41.32792,-74.19075,"(41.32792, -74.19075)"
ALBION FIRE DEPARTMENT,37001,108 NORTH PLATT STREET,ALBION,NY,14411,37,Orleans,5855894223,43.247804,-78.192238,"(43.247804, -78.192238)"
BARRE FIRE COMPANY,37002,4887 EAGLE HARBOR ROAD,ALBION,NY,14411,37,Orleans,5855896107,43.184734,-78.19423,"(43.184734, -78.19423)"
CARLTON FIRE COMPANY,37003,14341 WATERPORT/CARLTON RD,ALBION,NY,14411,37,Orleans,5856824250,43.323254,-78.193205,"(43.323254, -78.193205)"
CLARENDON FIRE COMPANY,37004,16169 E LEE RD PO BOX 136,CLARENDON,NY,14429,37,Orleans,5856385118,43.197532,-78.073386,"(43.197532, -78.073386)"
EAST SHELBY FIRE DEPARTMENT,37005,5021 EAST SHELBY RD,MEDINA,NY,14103,37,Orleans,5857981642,43.168721,-78.325245,"(43.168721, -78.325245)"
HOLLEY FIRE DEPARTMENT,37006,7 THOMAS STREET,HOLLEY,NY,14470,37,Orleans,5856386884,43.224148,-78.02555,"(43.224148, -78.02555)"
FANCHER-HULBERTON-MURRAY FD,37007,3353 HULBERTN RD PO BOX 195,FANCHER,NY,14452-0195,37,Orleans,5856388568,43.24446,-78.09112,"(43.24446, -78.09112)"
KENDALL VOLUNTEER FIRE DEPT,37008,1879 KENDALL ROAD,KENDALL,NY,14476,37,Orleans,5856598082,43.324825,-78.035945,"(43.324825, -78.035945)"
LYNDONVILLE FIRE DEPARTMENT,37010,148 N MAIN ST PO BOX 150,LYNDONVILLE,NY,14098,37,Orleans,5857659003,43.325514,-78.388692,"(43.325514, -78.388692)"
MEDINA FIRE DEPARTMENT,37011,600 MAIN STREET,MEDINA,NY,14103,37,Orleans,5857981661,43.21905,-78.386953,"(43.21905, -78.386953)"
RIDGEWAY FIRE DEPARTMENT,37013,11392 RIDGE RD PO BOX 816,MEDINA,NY,14103,37,Orleans,5857982077,43.267451,-78.386736,"(43.267451, -78.386736)"
SHELBY FIRE DEPARTMENT,37014,4677 S GRAVEL RD PO BOX 1,MEDINA,NY,14103,37,Orleans,5857982015,43.22037,-78.38839,"(43.22037, -78.38839)"
ALTMAR FIRE DEPARTMENT,38002,PO BOX 174,ALTMAR,NY,13302,38,Oswego,3152985555,43.509086,-76.002159,"(43.509086, -76.002159)"
FULTON FIRE DEPARTMENT,38003,170 SOUTH 2ND STREET,FULTON,NY,13069,38,Oswego,3155927477,43.321289,-76.414969,"(43.321289, -76.414969)"
CAUGHDENOY VOLUNTEER FIRE DEPT,38004,48 PROSPECT STREET,CENTRAL SQUARE,NY,13036,38,Oswego,3156683551,43.273222,-76.204623,"(43.273222, -76.204623)"
CENTRAL SQUARE FIRE CO #1,38005,687 N MAIN STREET PO BOX 92,CENTRAL SQUARE,NY,13036,38,Oswego,3156686555,43.287999,-76.147148,"(43.287999, -76.147148)"
CLEVELAND FIRE DEPARTMENT,38006,31 WEST STREET,CLEVELAND,NY,13042,38,Oswego,3156753731,43.236868,-75.888303,"(43.236868, -75.888303)"
CODY FIRE DEPARTMENT,38007,155 COUNTY ROUTE 55,FULTON,NY,13069,38,Oswego,3155927642,43.32463,-76.40395,"(43.32463, -76.40395)"
CONSTANTIA VOLUNTEER FIRE DEPT,38008,PO BOX 324,CONSTANTIA,NY,13044,38,Oswego,3156237351,43.29609,-75.98075,"(43.29609, -75.98075)"
GRANBY CENTER FIRE DEPARTMENT,38010,PO BOX 358,FULTON,NY,13069,38,Oswego,3155987187,43.325472,-76.465695,"(43.325472, -76.465695)"
HASTINGS VOLUNTEER FIRE DEPT,38011,PO BOX 241,HASTINGS,NY,13076,38,Oswego,3156257592,43.3454,-76.15241,"(43.3454, -76.15241)"
HANNIBAL FIRE DEPARTMENT,38012,155 OSWEGO ST  PO BOX 252,HANNIBAL,NY,13074,38,Oswego,3155645601,43.322818,-76.577634,"(43.322818, -76.577634)"
LACONA VOLUNTEER FIRE DEPARTMENT,38013,34 MAPLE AVE PO BOX 178,LACONA,NY,13083,38,Oswego,3153875547,43.645993,-76.067692,"(43.645993, -76.067692)"
MEXICO FIRE DEPARTMENT,38014,PO BOX 27,MEXICO,NY,13114,38,Oswego,3159637494,43.459651,-76.230414,"(43.459651, -76.230414)"
MINETTO VOLUNTEER FIRE DEPT,38015,PO BOX 99,MINETTO,NY,13115,38,Oswego,3153437566,43.398805,-76.477454,"(43.398805, -76.477454)"
NEW HAVEN FIRE DEPARTMENT,38016,PO BOX 53,NEW HAVEN,NY,13121,38,Oswego,3159638070,43.47722,-76.30423,"(43.47722, -76.30423)"
ORWELL FIRE DEPARTMENT,38017,PO BOX 192,ORWELL,NY,13426,38,Oswego,3152985772,43.57505,-75.99613,"(43.57505, -75.99613)"
OSWEGO FIRE DEPARTMENT (CITY),38018,35 EAST CAYUGA STREET,OSWEGO,NY,13126,38,Oswego,3153432161,43.459661,-76.505918,"(43.459661, -76.505918)"
PALERMO VOLUNTEER FIRE DEPT,38019,4170 STATE ROUTE 3,FULTON,NY,13069,38,Oswego,3155987596,43.368658,-76.282778,"(43.368658, -76.282778)"
PARISH FIRE DEPARTMENT,38020,PO BOX 313,PARISH,NY,13131,38,Oswego,3156257411,43.405123,-76.126967,"(43.405123, -76.126967)"
PENNELLVILLE FIRE DEPARTMENT,38021,3 GODFREY ROAD PO BOX 123,PENNELLVILLE,NY,13132,38,Oswego,3156956045,43.282727,-76.270796,"(43.282727, -76.270796)"
RINGGOLD FIRE DEPARTMENT,38023,12 LAKE STREET PO BOX 414,PULASKI,NY,13142,38,Oswego,3152982121,43.56812,-76.13028,"(43.56812, -76.13028)"
REDFIELD VOLUNTEER FIRE DEPT,38024,4879 COUNTY ROUTE 17,REDFIELD,NY,13437,38,Oswego,3155997757,43.56693,-75.82155,"(43.56693, -75.82155)"
RICHLAND FIRE DEPARTMENT,38025,PO BOX 214,RICHLAND,NY,13144,38,Oswego,3152986066,43.57814,-75.97816,"(43.57814, -75.97816)"
SANDY CREEK FIRE DEPARTMENT,38026,6026 SOUTH MAIN STREET,SANDY CREEK,NY,13145,38,Oswego,3153875421,43.65672,-76.12862,"(43.65672, -76.12862)"
SCRIBA VOLUNTEER FIRE DEPARTMENT,38027,PO BOX 69,LYCOMING,NY,13093,38,Oswego,3153434545,43.49931,-76.38601,"(43.49931, -76.38601)"
VOLNEY VOLUNTEER FIRE DEPARTMENT,38028,3002 STATE ROUTE 3,FULTON,NY,13069,38,Oswego,3155937473,43.342139,-76.356119,"(43.342139, -76.356119)"
WEST AMBOY VOLUNTEER FIRE CO,38029,10 CUSSON DRIVE,WEST MONROE,NY,13167-3153,38,Oswego,3156257112,43.379089,-75.986153,"(43.379089, -75.986153)"
WILLIAMSTOWN FIRE DEPARTMENT,38030,PO BOX 168,WILLIAMSTOWN,NY,13493,38,Oswego,3159642222,43.42521,-75.94635,"(43.42521, -75.94635)"
WEST MONROE FIRE DEPARTMENT,38033,54 CO RTE 11 PO BOX 29,WEST MONROE,NY,13167,38,Oswego,3156764600,43.30233,-76.05719,"(43.30233, -76.05719)"
OSWEGO (TOWN) VOL FIRE DEPT INC,38034,640 CO RTE 20,OSWEGO,NY,13126,38,Oswego,3153432030,43.413476,-76.561448,"(43.413476, -76.561448)"
PHOENIX FIRE DEPARTMENT,38047,457 MAIN STREET,PHOENIX,NY,13135,38,Oswego,3156956433,43.229555,-76.298867,"(43.229555, -76.298867)"
CHERRY VALLEY VOL FIRE DEPT,39001,11 RAILROAD AVE PO BOX 502,CHERRY VALLEY,NY,13320,39,Otsego,6072648221,42.78052,-74.74888,"(42.78052, -74.74888)"
COOPERSTOWN FIRE DEPARTMENT,39002,24 CHESTNUT STREET PO BOX 1,COOPERSTOWN,NY,13326,39,Otsego,6075472761,42.700851,-74.927097,"(42.700851, -74.927097)"
EAST WORCESTER FIRE DEPARTMENT,39003,70 MAIN STREET,EAST WORCESTER,NY,12064,39,Otsego,6073978889,42.622061,-74.673929,"(42.622061, -74.673929)"
EDMESTON VOLUNTEER FIRE DEPT,39004,27 EAST STREET PO BOX 41,EDMESTON,NY,13335,39,Otsego,6079658020,42.697895,-75.241793,"(42.697895, -75.241793)"
FLY CREEK VOLUNTEER FIRE DEPT,39005,832 CO HWY 26 PO BOX 218,FLY CREEK,NY,13337,39,Otsego,6075475469,42.75162,-74.98373,"(42.75162, -74.98373)"
GARRATTSVILLE FIRE COMPANY,39006,4413 STATE RTE 51,GARRATTSVILLE,NY,13342,39,Otsego,6079658536,42.44623,-75.34364,"(42.44623, -75.34364)"
GILBERTSVILLE FIRE DEPARTMENT,39007,14 MARION AVE PO BOX 72,GILBERTSVILLE,NY,13776,39,Otsego,6077832520,42.44623,-75.34364,"(42.44623, -75.34364)"
HARTWICK FIRE DEPARTMENT (NO 1),39008,3088 CO HWY 11 PO BOX 86,HARTWICK,NY,13348,39,Otsego,6072937741,42.69597,-75.06381,"(42.69597, -75.06381)"
HARTWICK SEMINARY FIRE DEPT(NO2),39009,4877 ST HWY 28,COOPERSTOWN,NY,13326,39,Otsego,6075478091,42.70236,-74.92502,"(42.70236, -74.92502)"
LAURENS FIRE DEPARTMENT,39010,34 MAIN STREET,LAURENS,NY,13796,39,Otsego,6074332906,42.530752,-75.090802,"(42.530752, -75.090802)"
MIDDLEFIELD VOLUNTEER FIRE DEPT,39011,3666 COUNTY HWY 35,MIDDLEFIELD,NY,13450,39,Otsego,6075475664,42.69794,-74.81601,"(42.69794, -74.81601)"
MILFORD FIRE DEPARTMENT,39012,64 S MAIN ST PO BOX 359,MILFORD,NY,13807,39,Otsego,6072869492,42.58937,-74.97411,"(42.58937, -74.97411)"
MORRIS FIRE DEPARTMENT,39013,117 MAIN STREET,MORRIS,NY,13808,39,Otsego,6072635500,42.549736,-75.24001,"(42.549736, -75.24001)"
MOUNT VISION FIRE COMPANY,39014,179 CO HWY 11B PO BOX 551,MT VISION,NY,13810,39,Otsego,6074330997,42.61107,-75.11619,"(42.61107, -75.11619)"
OTEGO VOLUNTEER FIRE DEPARTMENT,39015,5 RIVER STREET,OTEGO,NY,13825,39,Otsego,6079887911,42.396991,-75.172867,"(42.396991, -75.172867)"
ONEONTA FIRE DEPARTMENT,39016,81 MAIN STREET,ONEONTA,NY,13820,39,Otsego,6074333480,42.45722,-75.05729,"(42.45722, -75.05729)"
RICHFIELD SPRINGS FIRE DEPT,39017,34 EAST JAMES STREET,RICHFIELD SPRINGS,NY,13439,39,Otsego,3158580850,42.851397,-74.982213,"(42.851397, -74.982213)"
SCHENEVUS FIRE DEPARTMENT,39018,40 MAIN STREET PO BOX 116,SCHENEVUS,NY,12155,39,Otsego,6076389017,42.547506,-74.829157,"(42.547506, -74.829157)"
SCHUYLER LAKE FIRE DEPARTMENT,39019,1490 CO HWY 22,SCHUYLER LAKE,NY,13457,39,Otsego,3158582572,42.7797,-75.02876,"(42.7797, -75.02876)"
SPRINGFIELD VOL FIRE DEPT,39020,101 CO HWY 29A,SPRINGFIELD,NY,13468,39,Otsego,6075475351,42.84467,-74.85709,"(42.84467, -74.85709)"
UNADILLA FIRE DEPARTMENT,39021,16 CLIFTON ST PO BOX R,UNADILLA,NY,13849,39,Otsego,6073699150,42.325397,-75.316674,"(42.325397, -75.316674)"
UNADILLA FORKS FIRE DEPARTMENT,39022,105 CO HWY 18A,UNADILLA FORKS,NY,13491,39,Otsego,3158554542,42.85264,-75.17106,"(42.85264, -75.17106)"
WELLS BRIDGE FIRE DEPARTMENT,39023,114 CO HWY 4,WELLS BRIDGE,NY,13859,39,Otsego,6079882542,42.368713,-75.245681,"(42.368713, -75.245681)"
WEST EDMESTON FIRE DEPARTMENT,39024,156 CO HWY 18C PO BOX 39,WEST EDMESTON,NY,13485,39,Otsego,3158554404,42.77009,-75.29368,"(42.77009, -75.29368)"
WESTFORD VOLUNTEER FIRE DEPT,39025,1812 CO HWY 34 PO BOX 24,WESTFORD,NY,13488,39,Otsego,6076389075,42.69451,-74.74804,"(42.69451, -74.74804)"
WEST LAURENS FIRE DEPARTMENT,39026,2766 ST HWY 23,WEST LAURENS,NY,13796,39,Otsego,6072632211,42.50954,-75.13427,"(42.50954, -75.13427)"
WEST ONEONTA FIRE DEPARTMENT,39027,2865 CO HWY 8 PO BOX 8,WEST ONEONTA,NY,13861,39,Otsego,6074321310,42.50954,-75.13427,"(42.50954, -75.13427)"
WORCESTER VFD,39028,36 CHURCH ST PO BOX 430,WORCESTER,NY,12197,39,Otsego,6073978032,42.59439,-74.75199,"(42.59439, -74.75199)"
WEST EXETER FIRE DEPARTMENT,39029,6960 ST HWY 51,WEST EXETER,NY,13487,39,Otsego,3158226388,42.85264,-75.17106,"(42.85264, -75.17106)"
PITTSFIELD FIRE DEPARTMENT,39030,167 STATE HIGHWAY 80,NEW BERLIN,NY,13411,39,Otsego,6078478127,42.6244,-75.33074,"(42.6244, -75.33074)"
BREWSTER FIRE DEPARTMENT,40001,501 NORTH MAIN STREET,BREWSTER,NY,10509,40,Putnam,9142793555,41.398571,-73.619434,"(41.398571, -73.619434)"
CARMEL FIRE DEPARTMENT,40002,94 GLENEIDA AVENUE,CARMEL,NY,10512,40,Putnam,8452255100,41.429583,-73.679481,"(41.429583, -73.679481)"
COLD SPRING FIRE COMPANY NO. 1,40003,154 MAIN STREET,COLD SPRING,NY,10516,40,Putnam,9142659241,41.419044,-73.956449,"(41.419044, -73.956449)"
CONTINENTAL VILLAGE FIRE DEPT,40004,12 SPY POND DRIVE,GARRISON,NY,10524,40,Putnam,9147391020,41.329173,-73.915273,"(41.329173, -73.915273)"
GARRISON VOLUNTEER FIRE COMPANY,40005,PO BOX 252 UPPER STATION RD,GARRISON,NY,10524,40,Putnam,8454243886,41.36127,-73.91776,"(41.36127, -73.91776)"
LAKE CARMEL FIRE DEPARTMENT,40006,851 ROUTE 52,CARMEL,NY,10512,40,Putnam,8452253730,41.477427,-73.671348,"(41.477427, -73.671348)"
MAHOPAC FIRE DEPARTMENT,40007,741 ROUTE 6 PO BOX 267,MAHOPAC,NY,10541,40,Putnam,8456283160,41.37074,-73.75271,"(41.37074, -73.75271)"
MAHOPAC FALLS VOLUNTEER FIRE DEPT,40008,PO BOX 190,MAHOPAC,NY,10541,40,Putnam,8456284414,41.37074,-73.75271,"(41.37074, -73.75271)"
PATTERSON FIRE DEPT NO 1 INC,40010,PO BOX 334 ROUTE 311,PATTERSON,NY,12563,40,Putnam,9148789359,41.514893,-73.60159,"(41.514893, -73.60159)"
PUTNAM LAKE FIRE DEPARTMENT,40011,72 FAIRFIELD DRIVE,PATTERSON,NY,12563,40,Putnam,8452798480,41.460399,-73.547752,"(41.460399, -73.547752)"
PUTNAM VALLEY VOL FIRE DEPT,40012,12 CANOPUS HOLLOW RD POB 21,PUTNAM VALLEY,NY,10579,40,Putnam,8455262879,41.367373,-73.86735,"(41.367373, -73.86735)"
NORTH HIGHLANDS ENGINE CO NO 1,40013,504 FISHKILL ROAD,COLD SPRING,NY,10516,40,Putnam,9142659595,41.460244,-73.922867,"(41.460244, -73.922867)"
KENT VOLUNTEER FIRE DEPARTMENT,40014,2490 ROUTE 301,CARMEL,NY,10512,40,Putnam,8452252223,41.472057,-73.760381,"(41.472057, -73.760381)"
BROAD CHANNEL FIRE DEPARTMENT,41001,15 NOEL ROAD,BROAD CHANNEL,NY,11693,41,Queens,,40.607926,-73.818418,"(40.607926, -73.818418)"
AVERILL PARK FIRE DEPARTMENT,42001,10 SUNSET ROAD BOX 116,AVERILL PARK,NY,12018,42,Rensselaer,5186743077,42.629937,-73.549541,"(42.629937, -73.549541)"
BERLIN VOLUNTEER FIRE DEPARTMENT,42002,PO BOX 1,BERLIN,NY,12022,42,Rensselaer,5186582890,42.692539,-73.369589,"(42.692539, -73.369589)"
BEST LUTHER VOL FIRE CO,42003,303 OLD BEST ROAD,WEST SAND LAKE,NY,12196,42,Rensselaer,5182835641,42.619,-73.637799,"(42.619, -73.637799)"
BRUNSWICK NO 1 FIRE DEPARTMENT,42004,566 HOOSICK ROAD,TROY,NY,12180,42,Rensselaer,5182729393,42.740294,-73.656569,"(42.740294, -73.656569)"
BRUSHTON FIRE DEPARTMENT,42004,816 COUNTY RD 7 PO BOX 607,BRUSHTON,NY,12916,17,Franklin,5185296007,42.740294,-73.656569,"(42.740294, -73.656569)"
BUSKIRK VOLUNTEER FIRE DEPT,42005,3388 NY 67,BUSKIRK,NY,12028,42,Rensselaer,5186869966,42.956201,-73.433047,"(42.956201, -73.433047)"
CASTLETON FIRE DEPARTMENT,42006,11 GREEN AVENUE,CASTLETON,NY,12033,42,Rensselaer,5187324342,42.52878,-73.755801,"(42.52878, -73.755801)"
CENTER BRUNSWICK VOL FIRE CO,42007,1045 HOOSICK ROAD,TROY,NY,12180,42,Rensselaer,5182793878,42.757368,-73.609214,"(42.757368, -73.609214)"
CLINTON HEIGHTS FIRE DEPARTMENT,42008,PO BOX 332,RENSSELAER,NY,12144,42,Rensselaer,5184653990,42.6371,-73.72434,"(42.6371, -73.72434)"
DEFREESTVILLE FIRE DEPARTMENT,42009,480 NORTH GREENBUSH ROAD,RENSSELAER,NY,12144,42,Rensselaer,5182863612,42.658998,-73.692821,"(42.658998, -73.692821)"
EAGLE MILLS VOLUNTEER FIRE CO,42010,627 BRUNSWICK ROAD,TROY,NY,12180,42,Rensselaer,5182793332,42.731384,-73.593146,"(42.731384, -73.593146)"
EAST GREENBUSH FIRE COMPANY,42011,68 PHILLIPS ROAD,RENSSELAER,NY,12144,42,Rensselaer,5184794168,42.595375,-73.719968,"(42.595375, -73.719968)"
EAST SCHODACK FIRE DEPARTMENT,42012,ROUTE 150,EAST SCHODACK,NY,12061,42,Rensselaer,5184793366,42.56487,-73.63846,"(42.56487, -73.63846)"
GRAFTON VOL FIRE DEPT,42013,2385 RTE 2,GRAFTON,NY,12082,42,Rensselaer,5182793606,42.76533,-73.47663,"(42.76533, -73.47663)"
HEMSTREET PARK FIRE DEPARTMENT,42014,133 S LINDEN ST PO BOX 667,MECHANICVILLE,NY,12118,42,Rensselaer,5186644249,42.91313,-73.70916,"(42.91313, -73.70916)"
HOAGS CORNERS VOL FIRE DEPT,42015,7237 STATE ROUTE 66,EAST NASSAU,NY,12062,42,Rensselaer,5187665474,42.53562,-73.50999,"(42.53562, -73.50999)"
HOOSICK VOL FIRE COMPANY,42016,"664 SOUTH ST, PO BOX 167",HOOSICK,NY,12089,42,Rensselaer,5186867919,42.86246,-73.32497,"(42.86246, -73.32497)"
HOOSICK FALLS FIRE DEPARTMENT,42017,2 GRIFFIN AVE PO BOX 312,HOOSICK FALLS,NY,12090,42,Rensselaer,5186867427,42.892884,-73.350292,"(42.892884, -73.350292)"
HOOSIC VALLEY FIRE DEPARTMENT,42018,69 STILLWATER BRIDGE ROAD,SCHAGHTICOKE,NY,12154,42,Rensselaer,5187534664,42.906823,-73.590261,"(42.906823, -73.590261)"
JOHNSONVILLE VOL FIRE COMPANY,42019,PO BOX 190,JOHNSONVILLE,NY,12094,42,Rensselaer,5187534843,42.91858,-73.51499,"(42.91858, -73.51499)"
MELROSE FIRE DEPARTMENT,42020,PO BOX 34,MELROSE,NY,12121,42,Rensselaer,5182359860,42.83716,-73.58102,"(42.83716, -73.58102)"
MOUNTAIN VIEW FIRE DEPARTMENT,42021,2 SHAFTER AVENUE,TROY,NY,12180,42,Rensselaer,5182834530,42.704736,-73.649208,"(42.704736, -73.649208)"
NASSAU HOSE COMPANY NO 1,42022,26 CHATHAM STREET,NASSAU,NY,12123,42,Rensselaer,5187663343,42.513996,-73.610756,"(42.513996, -73.610756)"
NORTH HOOSICK FIRE DEPARTMENT,42023,PO BOX 94,NORTH HOOSICK,NY,12133,42,Rensselaer,5186865322,,,
PETERSBURGH VOLUNTEER FIRE CO,42024,PO BOX 280,PETERSBURGH,NY,12138,42,Rensselaer,5186583560,42.78407,-73.3949,"(42.78407, -73.3949)"
PITTSTOWN VOLUNTEER FIRE COMPANY,42025,134 PARKER SCHOOL ROAD,JOHNSONVILLE,NY,12094,42,Rensselaer,5186635773,42.832363,-73.484699,"(42.832363, -73.484699)"
PLEASANTDALE FIRE DEPARTMENT,42026,1178 RIVER ROAD PO BOX 223,TROY,NY,12182,42,Rensselaer,5182378812,42.798343,-73.662706,"(42.798343, -73.662706)"
POESTENKILL FIRE COMPANY,42027,PO BOX 14,POESTENKILL,NY,12140,42,Rensselaer,5182831649,42.695809,-73.578377,"(42.695809, -73.578377)"
RAYMERTOWN FIRE DEPARTMENT,42028,43 MASON LANE,TROY,NY,12180,42,Rensselaer,5186639953,42.812179,-73.53772,"(42.812179, -73.53772)"
RENSSELAER FIRE DEPARTMENT,42029,62 WASHINGTON STREET,RENSSELAER,NY,12144,42,Rensselaer,5184653243,42.639906,-73.744239,"(42.639906, -73.744239)"
SCHAGHTICOKE FIRE DEPARTMENT,42030,31 SCHOOL ST PO BOX 67,SCHAGHTICOKE,NY,12154,42,Rensselaer,5187534631,42.898231,-73.586942,"(42.898231, -73.586942)"
SCHODACK LANDING VOL FIRE DEPT,42031,346 FIRE HOUSE LANE,SCHODACK LANDING,NY,12156,42,Rensselaer,5187327579,42.480849,-73.769579,"(42.480849, -73.769579)"
SCHODACK VALLEY FIRE DEPARTMENT,42032,1553 SCHODACK VALLEY ROAD,CASTLETON,NY,12033,42,Rensselaer,5184774215,42.550034,-73.68946,"(42.550034, -73.68946)"
SOUTH SCHODACK FIRE DEPARTMENT,42034,1567 BAME ROAD,CASTLETON,NY,12033,42,Rensselaer,5187320536,42.497285,-73.688296,"(42.497285, -73.688296)"
SPEIGLETOWN VOLUNTEER FIRE CO,42035,146 SPEIGLETOWN ROAD,TROY,NY,12182,42,Rensselaer,5182355431,42.793336,-73.648575,"(42.793336, -73.648575)"
STEPHENTOWN VOLUNTEER FIRE DEPT,42036,PO BOX 208,STEPHENTOWN,NY,12168,42,Rensselaer,5187335151,42.55089,-73.38694,"(42.55089, -73.38694)"
TABORTON VOLUNTEER FIRE COMPANY,42037,PO BOX 295,SAND LAKE,NY,12153,42,Rensselaer,5186742915,42.643335,-73.476367,"(42.643335, -73.476367)"
TSATSAWASSA (BRAINARD) FIRE DEPT,42038,PO BOX 62,BRAINARD,NY,12024,42,Rensselaer,5187948280,42.48285,-73.53379,"(42.48285, -73.53379)"
TROY FIRE DEPARTMENT (CITY),42039,2175 SIXTH AVENUE,TROY,NY,12180-9841,42,Rensselaer,5182704471,42.735176,-73.684882,"(42.735176, -73.684882)"
VALLEY FALLS FIRE DEPARTMENT,42040,"CHARLES STREET, PO BOX 245",VALLEY FALLS,NY,12185,42,Rensselaer,5187534525,42.89949,-73.561956,"(42.89949, -73.561956)"
WEST HOOSICK FIRE DEPARTMENT,42041,1270 PINE VALLEY RD BOX 134,HOOSICK FALLS,NY,12090,42,Rensselaer,5186864031,42.899428,-73.424246,"(42.899428, -73.424246)"
WYNANTSKILL VOLUNTEER FIRE DEPT,42042,PO BOX 174,WYNANTSKILL,NY,12198,42,Rensselaer,5182835506,42.66885,-73.62916,"(42.66885, -73.62916)"
WEST SAND LAKE VOL  FIRE CO NO 1,42043,PO BOX 386,WEST SAND LAKE,NY,12196,42,Rensselaer,5186743611,42.62918,-73.62296,"(42.62918, -73.62296)"
BLAUVELT VOLUNTEER FIRE COMPANY,44001,548 WESTERN HIGHWAY,BLAUVELT,NY,10913,44,Rockland,8453590047,41.060649,-73.957423,"(41.060649, -73.957423)"
CENTRAL NYACK FIRE DEPARTMENT,44002,43 WALDRON AVE PO BOX 589,CENTRAL NYACK,NY,10960,44,Rockland,8453580678,41.090526,-73.938968,"(41.090526, -73.938968)"
CONGERS FIRE DEPARTMENT,44003,64 LAKE ROAD,CONGERS,NY,10920,44,Rockland,8452686562,41.14995,-73.938725,"(41.14995, -73.938725)"
HAVERSTRAW FIRE DEPARTMENT,44004,25 FAIRMOUNT AVENUE,HAVERSTRAW,NY,10927,44,Rockland,8454290300,41.196363,-73.966849,"(41.196363, -73.966849)"
HILLBURN FIRE DEPARTMENT,44005,37 FIFTH STREET  PO BOX 66,HILLBURN,NY,10931,44,Rockland,8453691036,41.123822,-74.168866,"(41.123822, -74.168866)"
HILLCREST FIRE COMPANY NO 1,44006,300 NORTH MAIN STREET,SPRING VALLEY,NY,10977,44,Rockland,8453560347,41.128398,-74.040908,"(41.128398, -74.040908)"
MONSEY FIRE DEPARTMENT,44007,16 GROVE ST  PO BOX 41,MONSEY,NY,10952,44,Rockland,8453562611,41.111055,-74.070945,"(41.111055, -74.070945)"
NANUET FIRE ENGINE COMPANY NO 1,44008,7 PROSPECT ST  PO BOX 356,NANUET,NY,10954,44,Rockland,8456239690,41.09686,-74.01191,"(41.09686, -74.01191)"
NEW CITY FIRE ENGINE CO NO 1,44009,15 MAPLE AVENUE,NEW CITY,NY,10956,44,Rockland,8456345010,41.146789,-73.988538,"(41.146789, -73.988538)"
NYACK FIRE DEPARTMENT,44010,PO BOX 91,NYACK,NY,10960,44,Rockland,8453585454,41.08893,-73.9238,"(41.08893, -73.9238)"
ORANGEBURG VOLUNTEER FIRE ASSN,44011,61 DUTC HILL ROAD,ORANGEBURG,NY,10962,44,Rockland,8453595921,41.046288,-73.95483,"(41.046288, -73.95483)"
PEARL RIVER FIRE DEPARTMENT,44012,PO BOX 111,PEARL RIVER,NY,10965,44,Rockland,8453291911,41.062526,-74.024667,"(41.062526, -74.024667)"
PIERMONT FIRE DEPARTMENT,44013,554 PIERMONT AVENUE POB 316,PIERMONT,NY,10968,44,Rockland,8453652587,41.0413,-73.91709,"(41.0413, -73.91709)"
ROCKLAND LAKE FIRE DEPARTMENT,44014,LANDING ROAD PO BOX 24,ROCKLAND LAKE,NY,10989,44,Rockland,8452680604,41.11858,-73.93897,"(41.11858, -73.93897)"
SLOATSBURG FIRE DEPARTMENT,44015,96 ORANGE TPKE PO BOX 115,SLOATSBURG,NY,10974,44,Rockland,8457535575,41.157664,-74.192375,"(41.157664, -74.192375)"
SPARKILL FIRE DEPARTMENT,44016,520 ROUTE 340 PO BOX 164,SPARKILL,NY,10976,44,Rockland,8453591324,41.027632,-73.925649,"(41.027632, -73.925649)"
